X,Y,DESCRIP10,BUSINESS10,USECLASS86,USECLASS96,USECLASS04,USECLASS10,ADDRESS,POSTCODE,OBJECTID
319252.6342,671092.7651,furniture,Shapes, , ,Class 1,Class 1,1-3 BANKHEAD MEDWAY,EH11 4BY,203
324911.5002,672580.253900001,public house,Henrick's,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,1-3 BARCLAY PLACE,EH10 4HW,204
324904.9971,672566.747500001,restaurant,The Apartment,SUI GENERIS,Class 3,Class 3,Class 3,7-13 BARCLAY PLACE,EH10 4HW,205
324902.5026,672562.001399999,"fine art, paintings",Outrageous Art, , ,Class 1,Class 1,17-19 BARCLAY PLACE,EH10 4HW,206
327127.9492,676515.3705,florist,Petals by the Shore, , ,Class 1,Class 1,57 BERNARD STREET,EH6 6SL,207
327289.1574,676459.995200001,bank,Royal Bank of Scotland,Class 2,Class 2,Class 2,Class 2,2 BERNARD STREET,EH6 6PU,208
327277.6295,676465.4213,bank,Clydesdale Bank,Class 2,Class 2,Class 2,Class 2,4(GF90) BERNARD STREET,EH6 6PU,209
327215.9395,676514.888599999,public house,Amani,Class 2,Vacant,SUI GENERIS,SUI GENERIS,28 BERNARD STREET,EH6 6QD,210
327181.8426,676518.8378,grocer (lic.),Bernard Street Grocers & Off Licence,Class 1,Class 2,Class 1,Class 1,38 BERNARD STREET,EH6 6PR,211
327174.7361,676519.1017,public house,The Carriers Quarters,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,42 BERNARD STREET,EH6 6PR,212
327127.3148,676540.472200001,sandwich bar,Loaded,Class 1,Class 1,Class 1,Class 1,58 BERNARD STREET,EH6 6PR,213
324767.5459,668235.6908,bank,Royal Bank of Scotland,Class 2,Class 2,Class 2,Class 2,2 BIGGAR ROAD,EH10 7BQ,214
324766.0,668245.2753,accountants,Taxassist Accountants,Class 1,Class 1,Class 1,Class 2,2A BIGGAR ROAD,EH10 7BQ,215
324772.1642,668215.9275,grocer / convenience store (lic),Costcutter,Class 1,Class 1,Class 1,Class 1,6(01) BIGGAR ROAD,EH10 7BQ,216
324797,667782,vacant,vacant,SUI GENERIS,SUI GENERIS,SUI GENERIS,Vacant,44 BIGGAR ROAD,EH10 7BJ,217
324972.9354,667027.7289,restaurant & public house,The Steading,SUI GENERIS,Class 3,Class 3,Class 3,118 BIGGAR ROAD,EH10 7DU,218
330141,672476,vacant,vacant, ,Class 1,Class 1,Vacant,84 BINGHAM AVENUE,EH15 3HX,219
330147,672484,grocer (lic.),Key Store, ,Class 1,Class 1,Class 1,86 BINGHAM AVENUE,EH15 3HX,220
324881.7442,672523.4921,petrol filling station and shop,BP / Costcutter,SUI GENERIS,SUI GENERIS,Class 1,Class 1,21(02)-23 BARCLAY PLACE, ,221
324880.0005,672520.002900001,vacant,vacant,Class 1,Class 1,Class 1,Vacant,39 BARCLAY PLACE,EH10 4HW,222
324878.2496,672517.501700001,solicitors & estate agents,Thomas H.G. Stewart,Class 1,Class 2,Class 2,Class 2,41 BARCLAY PLACE,EH10 4HW,223
324874.9981,672511.4988,beauty salon,2 U Beauty, , ,Class 4,Class 1,45-47 BARCLAY PLACE,EH10 4HW,224
324871.4955,672505.000499999,electrical goods / electricians,William Watt,Class 1,Class 1,Class 1,Class 1,49 BARCLAY PLACE,EH10 4HW,225
324871.7456,672501.2487,hairdresser (gents),Sirs Barber,Class 1,Class 1,Class 1,Class 1,2 BARCLAY TERRACE,EH10 4HP,226
324875.4974,672499.2477,antiques,Barclay Antiques,Class 1,Class 1,Class 1,Class 1,3 BARCLAY TERRACE,EH10 4HP,227
324878.4955,672497.4979,architects,Matson Henderson Architects,Class 1,Class 1,Vacant,Class 4,5 BARCLAY TERRACE,EH10 4HP,228
324881.5002,672495.996200001,musical instruments,Sanderson & Taylor,Class 1,Class 1,Class 1,Class 1,6 BARCLAY TERRACE,EH10 4HP,229
324884.4983,672494.496400001,cafe,Black Medicine Coffee Co.,Class 1,Class 1,Class 1,Class 3,7 BARCLAY TERRACE,EH10 4HP,230
324888.5002,672492.7456,vacant,vacant,Class 1,Class 1,Class 1,Vacant,8 BARCLAY TERRACE,EH10 4HP,231
324891.5017,672491.244899999,dog grooming,The Scruffy Dog Co.,Class 1,Class 1,Class 2,Class 1,10 BARCLAY TERRACE,EH10 4HP,232
324894.253,672489.744200001,child care services,Skool Is Out,Class 1,Class 1,Vacant,Class 10,11 BARCLAY TERRACE,EH10 4HP,233
324897.0043,672488.4936,restaurant,Katie's Diner,SUI GENERIS,SUI GENERIS,Class 3,Class 3,12 BARCLAY TERRACE,EH10 4HP,234
325800.8058,674544.466600001,adult shop,Q Store,Vacant,Class 1,Class 1,Class 1,5 BARONY STREET,EH3 6PD,235
325797.2349,674543.168099999,cafe/delicatessen,Broughton Deli & Cafe,Class 1,Class 1,Vacant,Class 3,7 BARONY STREET,EH3 6PD,236
327657.7882,676348.403899999,public house,The Pond,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,2 BATH ROAD,EH6 7JT,237
330625.6678,673951.8347,dwelling,dwelling,Class 2,UNKNOWN USE,Vacant,Class 9, , ,238
330753.1735,674081.376800001,cafe,The Beach House,SUI GENERIS,Class 11, ,Class 3,55/2 BATH STREET,EH15 1HE,239
330527.8347,673900.1636,confectionery,Hamiltons,Class 1,Class 1,Class 1,Class 1,4 BATH STREET,EH15 1EY,240
330521.643,673946.907299999,supermarket,Scotmid,Class 1,Class 1,Class 1,Class 1,6 BATH STREET,EH15 1EY,241
330550.9951,673919.813300001,citizens advice,citizens advice,Class 1,Class 1,Vacant,Class 2,8A-8B BATH STREET,EH15 1EY,242
330553.8397,673921.988500001,residential letting agency,Stephen McIntyre & Co Ltd.,Class 1,Vacant,Class 2,Class 2,8D BATH STREET,EH15 1EY,243
330561.352,673928.8331,hairdresser,Halo, , ,Class 1,Class 1,8E-10A BATH STREET,EH15 1EY,244
330566.5025,673933.1504,hairdresser,Flicks,Class 1,Class 1,Class 1,Class 1,10B BATH STREET,EH15 1EY,245
330556.3372,673924.1537,hot food take-away (Chinese),Dragon Way,Class 3,Class 3,SUI GENERIS,SUI GENERIS,10D-10E BATH STREET,EH15 1EY,246
330712.9934,674057.9802,vacant,vacant,Class 2,Vacant,Vacant,Vacant,46 BATH STREET,EH15 1HF,247
330721.0066,674065.4926,vacant,vacant,Class 1,Class 1,Vacant,Vacant,50 BATH STREET,EH15 1HF,248
330736.5124,674088.8298,public house,The Esplanade,Vacant,SUI GENERIS,SUI GENERIS,SUI GENERIS,62-66 BATH STREET,EH15 1HF,249
316345,666294,grocer / convenience store,Scotmid, , ,Class 1,Class 1,49-53 BAVELAW ROAD,EH14 7AA,250
316350,666315,hot food take-away,Papa Crolla's, , ,SUI GENERIS,SUI GENERIS,57 BAVELAW ROAD,EH14 7AA,251
316325.4791,666312.874600001,hairdresser & beauty salon,Tony Harper, , ,Demolished,Class 1,46A/1 BAVELAW ROAD,EH14 7AE,252
326137.4793,674473.6373,public house,Planet Out,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,6 BAXTER'S PLACE,EH1 3AF,253
326143.8181,674481.8442,hot food take-away,Taste of Italy,Class 1,SUI GENERIS,SUI GENERIS,SUI GENERIS,9 BAXTER'S PLACE,EH1 3AF,254
325547.6982,671974.6625,chemist,Grange Pharmacy,Class 4,Class 1,Class 1,Class 1,2 BEAUFORT ROAD,EH9 1AG,255
325542.9822,671973.225,courier,City Couriers,Class 1,Vacant,Class 4,Class 4,3 BEAUFORT ROAD,EH9 1AG,256
325537.8107,671971.775,office,unknown,Class 1,Class 1,Class 2,Class 2,5 BEAUFORT ROAD,EH9 1AG,257
325533.2071,671970.0768,printer sales,Alpha Business Machines,Class 2,Class 2,Class 2,Class 2,6 BEAUFORT ROAD,EH9 1AG,258
325514.7929,671963.810699999,vacant,vacant, , ,Class 1,Vacant,10 BEAUFORT ROAD,EH9 1AG,259
325684.9471,675268.526000001,children's nursery,The Edinburgh Nursery,Class 1,Class 10,Class 10,Class 10, , ,260
325706.6846,675287.4211,vacant,vacant,Vacant,Vacant,Vacant,Vacant,2 BEAVERHALL ROAD,EH7 4JQ,261
323962.905,673808.095000001,"café, take away food",Café Morfal,Class 1,Class 1,Class 3,Class 3,54 BELFORD ROAD,EH4 3BR,262
323957.8249,673807.460000001,office,n/a, , ,Class 4,Class 4,55 BELFORD ROAD,EH4 3BR,263
324466.4475,670911.163799999,public house,The Waiting Room,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,7-8 BELHAVEN TERRACE,EH10 5HZ,264
325886.165,675027.8694,dwelling,dwelling,Class 1,Class 1,Vacant,Class 9, , ,265
325889.3608,675031.704399999,grocer & n/t/c,Bellevue Newsagent,Class 1,Class 1,Class 1,Class 1,42 BELLEVUE ROAD,EH7 4DB,266
325765.1932,674917.128799999,vacant,vacant,Class 2,Vacant,Class 4,Vacant,2 BELLEVUE STREET,EH7 4BY,267
325765.1932,674925.5493,office,Street Works,Class 4,Class 2,Class 4,Class 4,4 BELLEVUE STREET,EH7 4BY,268
327267.5278,676418.634400001,hot food take-away,No.1 Takeaway,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,1 BERNARD STREET,EH6 6PW,269
327263.3148,676422.426100001,betting shop,William Hill,Class 2,Class 2,Class 2,Class 2,5 BERNARD STREET,EH6 6PW,270
327259.523,676426.6392,public house,ISO Bar,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,7 BERNARD STREET,EH6 6PW,271
327255.7312,676429.588400001,hairdresser,Moda,Class 4,Class 1,Class 1,Class 1,9 BERNARD STREET,EH6 6PW,272
327251.6344,676433.0557,hot food take-away,Pierino's,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,11 BERNARD STREET,EH6 6PW,273
327246.1065,676438.1065,beautician,LG Beauty Clinic,Class 2,Class 2,Class 2,Class 1, , ,274
327240.7918,676443.213099999,printers,Leith Print and Copy,Class 1,Vacant,Class 4,Class 4,19 BERNARD STREET,EH6 6PW,275
327235.5278,676448.949200001,delicatessen,New Town Deli,Class 2,Vacant,Class 1,SUI GENERIS,23 BERNARD STREET,EH6 6PW,276
327202.6344,676476.0557,restaurant,China Palace,SUI GENERIS,Class 3,Class 3,Class 3,27 BERNARD STREET,EH6 6SH,277
327153.477,676498.004799999,vacant,vacant, , ,Class 2,Vacant,45 BERNARD STREET,EH6 6SL,278
327147.2688,676502.3148,wine merchant,Beets,Class 4,Vacant,Class 10,Class 1,49 BERNARD STREET,EH6 6SL,279
327140.1065,676507.3705,chartered accountants,Frosts,Vacant,Vacant,Class 2,Class 2,51 BERNARD STREET,EH6 6SL,280
327134.5278,676510.9443,n/a,Flux, , ,UNKNOWN USE,UNKNOWN USE,55 BERNARD STREET,EH6 6SL,281
325915.5623,671125.968499999,n/t/c & post office,Blackford Avenue Post Office,Class 1,Class 1,Class 1,Class 1,31 BLACKFORD AVENUE,EH9 2PP,282
325890.4692,671123.6566,grocer,The Avenue Store,Class 1,Class 1,Class 1,Class 1,36 BLACKFORD AVENUE,EH9 2PP,283
325895.844,671114.155999999,veterinary surgery & pet supplies,The Veterinary Cat Clinic,Class 2,Vacant,Class 2,Class 2, , ,284
325996.8126,670992.2818,charity office,Dog Aid Society of Scotland,Vacant,Class 4,Class 2,Class 2,60 BLACKFORD AVENUE,EH9 3ER,285
326120.156,670948.4692,dental laboratory,Pentland Crown & Bridge, , ,Class 2,Class 2,100-102 BLACKFORD AVENUE,EH9 3ES,286
326127.8755,670945.6252,paints,The Paint Shed,Class 1,SUI GENERIS,Class 1,Class 1,106 BLACKFORD AVENUE,EH9 3ES,287
326148.9371,670940.125800001,plumbers & electricians,The 'A' Team (Adlec Electrical / James Adama Plumbers),Class 4,Vacant,Class 4,Class 4,108 BLACKFORD AVENUE,EH9 3HH,288
326155.0315,670937.688100001,hairdresser,Nina Mackay Hairdressing,Class 1,Class 1,Class 1,Class 1,112 BLACKFORD AVENUE,EH9 3HH,289
326033.4009,673649.615900001,travel agent & guided minibus tours,Haggis Backpackers,Vacant,Class 1,Class 1,Class 1,7-9 BLACKFRIARS STREET,EH1 1NB,290
326036.0773,673642.4155,travel agent & guided minibus tours,Haggis Backpackers,Vacant,Class 1,Class 1,Class 1,11 BLACKFRIARS STREET,EH1 1NB,291
326038.1545,673635.8309,café,Edinburgh Lader,Vacant,Class 3,Class 3,Class 3,15 BLACKFRIARS STREET,EH1 1NB,292
326045.2777,673614.0459,religious centre,Buddhafield, , ,Class 11,Class 2,25 BLACKFRIARS STREET,EH1 1NB,293
326047.3236,673609.077299999,bicycle hire,Rent-a-Bike, , ,Class 1,Class 1,29 BLACKFRIARS STREET,EH1 1NB,294
326056.0313,673579.123199999,tattoo artist,Old Town Tattoos,Class 1,Class 1,Class 1,Class 2,49 BLACKFRIARS STREET,EH1 1NB,295
326063.2004,673553.123199999,public house & restaurant,Black Bo's,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,57-61 BLACKFRIARS STREET,EH1 1NB,296
326048.9687,673534.5845,bicycle hire (storage / workshop),rent a bike, , ,Vacant,Class 1,52 BLACKFRIARS STREET,EH1 1NE,297
326169.8276,675761.6456,tanning studio,Sunbed Studio,Class 11,Class 11,Class 11,Class 11,278 BONNINGTON ROAD,EH6 5BE,298
326164.4732,675758.762399999,hot food take-away,Bonnington Brunch,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,280 BONNINGTON ROAD,EH6 5BE,299
326159.5307,675756.291200001,public house,Guilty Lily,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,284 BONNINGTON ROAD,EH6 5BE,300
326170,675899,cleared site,cleared site, , ,Vacant,Demolished, , ,301
326312.5268,675878.408,restaurant,Dino's, , ,Class 3,Class 3,2-4 BONNINGTON ROAD LANE,EH6 5BJ,302
324001.307,676456.939300001,n/t/c & post office,Boswall Drive Post Office,Class 1,Class 1,Class 1,Class 1,55A BOSWALL DRIVE,EH5 2BE,303
323998.7611,676464.051100001,vacant,vacant,Class 1,Vacant,Vacant,Vacant,57A BOSWALL DRIVE,EH5 2BE,304
323810.3789,676586.572799999,hairdresser,Hairizon Hairdressing,Class 1,Vacant,Class 1,Class 1,33 BOSWALL PARKWAY,EH5 2BR,305
323796.736,676584.780999999,grocer / convenience store,Scotmid,Class 1,Class 1,Class 1,Class 1,35-41 BOSWALL PARKWAY,EH5 2BR,306
323786.1632,676583.551999999,n/t/c,Boswall Newsagent,Class 1,Class 1,Class 1,Class 1,45 BOSWALL PARKWAY,EH5 2BR,307
321603,668997,restaurant,MacKenzies,Class 3,Class 3,Class 3,Class 3,2 BRIDGE ROAD,EH13 0LF,308
321593.3948,668990.9935,hot food take-away,Pizza Connection,Class 1,SUI GENERIS,SUI GENERIS,SUI GENERIS,4 BRIDGE ROAD,EH13 0LF,309
321590.5987,668989.6052,hairdresser,Colinton Hair Design,Class 1,Class 1,Class 1,Class 1,4A BRIDGE ROAD,EH13 0LF,310
321579.9453,668983.0737,"delicatessen (lic.), coffee shop, greeting cards",Fanelli's Delicatessen & Coffee Shop, , ,Class 1,Class 1,8(BF-GF) BRIDGE ROAD,EH13 0LF,311
321568.262,668973.431500001,public house,Colinton Inn,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,12 BRIDGE ROAD,EH13 0LQ,312
321560.0954,668969.5033,bakery,no name,Class 1,Class 1,Class 1,Class 1,16 BRIDGE ROAD,EH13 0LQ,313
321557.102,668969.2039,coffee shop,Sugar Rush,Class 1,Class 1,Class 11,Class 3,18 BRIDGE ROAD,EH13 0LQ,314
321557.4013,668974.2928,pet grooming,Canine Cuts, , ,Class 2,Class 2,20 BRIDGE ROAD,EH13 0LQ,315
321550.0954,668968.5033,electrical contractor,D. Sykes,Class 1,Class 1,Class 4,Class 4,24 BRIDGE ROAD,EH13 0LQ,316
321546.5033,668967.9046,Interior design + soft furnishings,Interior Solutions,Vacant,Class 2,Class 1,Class 1,26 BRIDGE ROAD,EH13 0LQ,317
321539.0,668966.4078,grocer (lic.),Mathur's Colinton Convenience Store,Class 1,Class 1,Class 1,Class 1,30-32 BRIDGE ROAD,EH13 0LQ,318
321532.0889,668965.2039,Independent financial advisors,Brown Associates,Class 2,Class 4,Class 4,Class 2,34 BRIDGE ROAD,EH13 0LQ,319
321527.0,668964.0065,greengrocer,T.H. Downes,Class 1,Class 1,Class 1,Class 1,38 BRIDGE ROAD,EH13 0LQ,320
321521.6117,668962.5098,hairdresser,Moodz,Class 1,Class 1,Class 1,Class 1,40 BRIDGE ROAD,EH13 0LQ,321
321475.6052,668965.6052,chemist,Colinton Village Pharmacy,Class 3,Class 1,Class 1,Class 1,46A BRIDGE ROAD,EH13 0LQ,322
321450.9046,668967.4013,restaurant (Italian),Dantes Tratoria,Class 1,Class 1,Class 3,Class 3,48-50 BRIDGE ROAD,EH13 0LQ,323
321443.0,668967.2039,gifts,Colinton Arts,Class 1,Class 1,Class 1,Class 1,52 BRIDGE ROAD,EH13 0LQ,324
321437.2993,668967.5033,beauty salon,Peaches of Colinton Beauty Salon,Class 1,Class 1,Class 1,Class 1,54 BRIDGE ROAD,EH13 0LQ,325
321432.7007,668967.8026,optician,Colinton Opticians,Class 2,Class 1,Class 3,Class 1,56 BRIDGE ROAD,EH13 0LQ,326
321428.0,668968.2039,vacant,vacant,Class 1,Class 1,Class 1,Vacant,58 BRIDGE ROAD,EH13 0LQ,327
321419.4902,668969.0,bank,Royal Bank of Scotland,Class 2,Class 2,Class 2,Class 2,64 BRIDGE ROAD,EH13 0LQ,328
312138,672707,public house,Newbridge Inn,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,31 BRIDGE STREET,EH28 8SR,329
312129.6025,672677.602499999,hairdresser,Studio 38,Class 2,Class 2,Class 2,Class 1,36 BRIDGE STREET,EH28 8SH,330
312306.3996,672675.602499999,"grocer (lic), post office & n/t/c",n/a, , ,Class 1,Class 1,64 BRIDGE STREET,EH28 8SH,331
312295.207,672657.7992,hot food take-away,The Mailhouse Food Bar, , ,SUI GENERIS,SUI GENERIS,64(A) BRIDGE STREET,EH28 8SH,332
312304.002,672657.415999999,office,n/a, , ,Vacant,Class 4,64(B) BRIDGE STREET,EH28 8SH,333
330508.3325,673849.733899999,sandwich bar,baguette express,Class 1,Class 1,Class 11,Class 1,3 BRIGHTON PLACE,EH15 1LH,334
330505.907,673847.460000001,florist,Flowers by Ray,Class 1,Class 1,Class 1,Class 1,7 BRIGHTON PLACE,EH15 1LH,335
330503.5133,673844.6435,curios,smells and spells,Class 1,Class 1,Class 1,Class 1,9 BRIGHTON PLACE,EH15 1LH,336
330500.1783,673841.1568,hairdresser,She Hair,Class 1,Class 1,Class 1,Class 1,11 BRIGHTON PLACE,EH15 1LH,337
323781.6736,676583.0416,butcher,Allan Campbell,Class 1,Class 1,Class 1,Class 1,47 BOSWALL PARKWAY,EH5 2BR,338
323770.2848,676580.551999999,grocer / convenience store,Day Today, , ,Class 1,Class 1,51-53 BOSWALL PARKWAY,EH5 2BR,339
322839.3352,676454.447000001,bank,Lloyds TSB Scotland,Class 2,Class 2,Class 2,Class 2,210 BOSWALL PARKWAY,EH5 2LX,340
322831.7412,676453.447000001,grocer,General Store,Class 1,Class 1,Class 1,Class 1,212 BOSWALL PARKWAY,EH5 2LX,341
322827.6648,676452.705800001,baker,Mathieson,Class 1,Class 1,Class 1,Class 1,214 BOSWALL PARKWAY,EH5 2LX,342
322823.2178,676451.964600001,hairdresser,Angela Rae,Class 1,Class 1,Class 1,Class 1,218 BOSWALL PARKWAY,EH5 2LX,343
325430.1232,673509.7996,restaurant,The Witchery,Class 3,Class 3,Class 3,Class 3,"1(GF) BOSWELL'S COURT, (",EH1 2NF,344
327033.4237,674761.696599999,n/t/c,Sharma, , ,Class 1,Class 1,1 BOTHWELL STREET,EH7 5PY,345
324690.278,676002.6028,bank,Lloyds TSB Scotland,Class 2,Class 2,Class 2,Class 2,3A BOWHILL TERRACE,EH3 5QY,346
324730.083,675999.7509,betting shop,Coral, , ,Class 2,Class 2,7-8 BOWHILL TERRACE,EH3 5QY,347
324738.065,676000.9277,public house,Spiers Bar,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,10 BOWHILL TERRACE,EH3 5QY,348
327121.8976,670248.6961,haridresser,Elan Hairdressing,Class 1,Class 1,Class 1,Class 1,3 BRAEFOOT TERRACE,EH16 6AA,349
327121.0424,670260.247300001,insurance brokers,E.H. Ranson & Co., , ,Class 2,Class 2,6-7 BRAEFOOT TERRACE,EH16 6AA,350
324843,669890,golf equipment,Golf Shop,Class 1,Class 1,Class 1,Class 1,23 BRAID HILLS APPROACH,EH10 6JZ,351
324518.4803,670830.0253,funeral directors & monumental masons,William Purves,Class 1,Class 1,Class 1,Class 1,6 BRAID ROAD,EH10 6AD,352
324515.1433,670765.1994,estate agent,Boyd, , ,Class 4,Class 2,20-24 BRAID ROAD,EH10 6AD,353
324513.9719,670752.626399999,multimedia agency,Connected Digital Media Limited, , ,Class 4,Class 4,26 BRAID ROAD,EH10 6AD,354
324513.5983,670744.3146,web design,Cazinc,Class 4,Vacant,Class 2,Class 4,30 BRAID ROAD,EH10 6AD,355
324511.6545,670722.213500001,electrical contractors,W. Watt McLean,Class 4,Class 4,Class 4,Class 4,36 BRAID ROAD,EH10 6AD,356
324510.9944,670717.3989,office,Advanced Product Solutions,Class 2,Class 2,Class 2,Class 4,38 BRAID ROAD,EH10 6AD,357
324510.4803,670712.9438,joiners,Alasdair N. Morrison,Class 4,Class 4,Class 4,Class 4,42 BRAID ROAD,EH10 6AD,358
325205.5063,675026.1897,delicatessen,Circle,Class 1,Class 1,Class 1,Class 1,1 BRANDON TERRACE,EH3 5EA,359
325202.2406,675023.0886,post office,Warriston Post Office, , ,Class 1,Class 1,2 BRANDON TERRACE,EH3 5EA,360
325194.228,675015.7469,bank,Royal Bank of Scotland,Class 2,Class 2,Class 2,Class 2,4-5 BRANDON TERRACE,EH3 5EA,361
325188.0886,675011.594799999,upholsterer,Gayfield Design, , ,Class 4,Class 4,6 BRANDON TERRACE,EH3 5EA,362
325182.076,675006.4177,carpets,Forth Flooring, , ,Class 1,Class 1,7 BRANDON TERRACE,EH3 5EA,363
325178.7343,675003.4937,cafe,Moo,Class 4,Class 3,Class 3,Class 3,9 BRANDON TERRACE,EH3 5EA,364
325169.5823,674996.6834,locks & security,Edina Lock & Key Co.,Class 1,Class 1,Class 1,Class 1,10-12 BRANDON TERRACE,EH3 5EA,365
325164.5697,674992.5063,hairdresser,Phase,Class 1,Class 1,Class 1,Class 1,14-15 BRANDON TERRACE,EH3 5EA,366
325158.5823,674987.6834,hairdresser (gents),John Hall,Class 4,Class 1,Class 1,Class 1,16 BRANDON TERRACE,EH3 5DZ,367
325155.6583,674985.177100001,antiques,Martinez Antiques,Vacant,Class 1,Class 1,Class 1,17 BRANDON TERRACE,EH3 5DZ,368
325152.3166,674982.6709,gifts,Calypso,Class 1,Class 1,Class 4,Class 1,19 BRANDON TERRACE,EH3 5DZ,369
325149.3926,674980.1646,hairdresser,Sandy Jones,Class 1,Class 1,Class 1,Class 1,20 BRANDON TERRACE,EH3 5DZ,370
325143.4177,674975.177100001,kithcens/bathrooms,Napier Interiors,SUI GENERIS,Vacant, ,Class 1,21-22 BRANDON TERRACE,EH3 5DZ,371
325925.4551,674426.8058,n/t/c,R.S. McColl,Class 1,Class 1,Class 1,Class 1,27 BROUGHTON STREET,EH1 3JU,372
325922.858,674432.3246,betting shop,Ladbrokes,Class 2,Class 2,Class 2,Class 2,29 BROUGHTON STREET,EH1 3JU,373
325914.5073,674448.2985,health foods,Real Foods, , ,Class 1,Class 1,37 BROUGHTON STREET,EH1 3JU,374
325911.1566,674454.4551,public house,Treacle,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,39-41 BROUGHTON STREET,EH1 3JU,375
325906.1044,674465.831900001,café and take-away food,Crolla's,Class 4,Class 2,Class 3,Class 3,43 BROUGHTON STREET,EH1 3JU,376
325904.1566,674469.402899999,vacant,vacant, , ,Class 1,Vacant, , ,377
325902.5334,674472.9739,art gallery,Union Gallery,Class 1,Vacant,Class 1,Class 1,45 BROUGHTON STREET,EH1 3JU,378
325884.3507,674498.8058,juice bar/deli,Urban Angel, , ,Class 1,SUI GENERIS,47-47A BROUGHTON STREET,EH1 3RJ,379
325746.4405,674642.5188,therapy,Essential Therapy,Class 1,Class 1,Class 2,Class 2,49 BROUGHTON STREET,EH1 3RJ,380
325882.0783,674501.727600001,wine merchant,Villeneuve Wines,Class 1,Class 1,Class 1,Class 1,49A BROUGHTON STREET,EH1 3RJ,381
325877.1044,674508.429,restaurant,Smokestack,Class 3,Class 3,Class 3,Class 3,53-55 BROUGHTON STREET,EH1 3RJ,382
325873.0261,674513.884099999,cafe,Artisan Roast,Class 1,Class 1,Class 1,Class 3,57 BROUGHTON STREET,EH1 3RJ,383
325867.1827,674520.7015,residential letting & property management,Broughton Property Management,Class 4,Class 1, ,Class 2,61-63 BROUGHTON STREET,EH1 3RJ,384
325859.8058,674529.078299999,hairdresser,Allan Hair,Class 1,Class 1,Class 1,Class 1,65-67 BROUGHTON STREET,EH1 3RJ,385
325856.0261,674534.1044,adult shop,Organic Pleasures,Vacant,Class 1,Class 1,Class 1,71(1) BROUGHTON STREET,EH1 3RJ,386
325853.7536,674537.0261,children's nursery,The Edinburgh Nursery, , ,Class 10,Class 10,71(1) BROUGHTON STREET,EH1 3RJ,387
325850.8956,674540.2349,restaurant,Pani Solinska,Class 3,Class 3,Class 3,Class 3,73 BROUGHTON STREET,EH1 3RJ,388
325845.8956,674546.1044,hot food take-away,Rapido, , ,SUI GENERIS,SUI GENERIS,77-79 BROUGHTON STREET,EH1 3RJ,389
325840.5073,674551.921700001,office,Council of British Pakistanis (Scotland),Vacant,Class 2,Class 2,Class 2,79A BROUGHTON STREET,EH1 3RJ,390
325836.1044,674557.7797,public house,Barony Bar,Vacant,SUI GENERIS,SUI GENERIS,SUI GENERIS,81-85 BROUGHTON STREET,EH1 3RJ,391
325830.7536,674564.0,florist,Narcissus,Class 1,Class 1,Class 1,Class 1,87 BROUGHTON STREET,EH1 3RJ,392
325817.0783,674589.2609,vacant,vacant,Class 2,Class 1,Class 1,Vacant,93 BROUGHTON STREET,EH1 3RZ,393
