X,Y,DESCRIP96,BUSINESS96,USECLASS86,USECLASS96,USECLASS04,USECLASS10,ADDRESS,POSTCODE,OBJECTID
327434.9459,676431.334899999,redeveloped to residential, ,Vacant,Class 9, , , , ,229
327441.3546,676431.334899999,redeveloped to residential, ,Class 4,Class 9, , , , ,230
327346.2131,676429.680400001,redeveloped to residential, ,SUI GENERIS,Class 9, , , , ,231
326638.0733,676247.502499999,storage for grocer,Imran Bros.,Vacant,Class 2, ,Class 1,3 BANGOR ROAD,EH6 5JY,232
326635.3718,676243.9005,residential, ,Vacant,Class 9, , , , ,233
325590.8309,673632.091800001,vacant, ,Class 1,Vacant,Class 1,Class 1,14 BANK STREET,EH1 2LN,234
325593.4614,673624.785,take-away food,Gustos,SUI GENERIS,Class 1,Class 1,SUI GENERIS,15 BANK STREET,EH1 2LN,235
325594.3382,673618.4155,photographic goods,Castle Photographic,Class 1,Class 1,Class 1,Class 1,16 BANK STREET,EH1 2LN,236
325595.7223,673610.5386,jeweller,R.L. Christie,Class 1,Class 1,Class 1,Vacant,17-20 BANK STREET,EH1 2LN,237
319420.0503,670788.455399999,bank,Bank of Scotland,Class 2,Class 2,Class 2,Class 2,10 BANKHEAD AVENUE,EH11 4HD,238
319399.9475,670798.176899999,bank,Clydesdale Bank,Class 2,Class 2,Class 2,Class 2,12 BANKHEAD AVENUE,EH11 4HD,239
324911.5002,672580.253900001,public house,Barclays,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,1-3 BARCLAY PLACE,EH10 4HW,240
324909.9995,672577.252499999,financial advisers,Istonelime,Class 1,Class 2, , , , ,241
324904.9971,672566.747500001,restaurant,La Fabrica,SUI GENERIS,Class 3,Class 3,Class 3,7-13 BARCLAY PLACE,EH10 4HW,242
327289.1574,676459.995200001,bank,Royal Bank of Scotland,Class 2,Class 2,Class 2,Class 2,2 BERNARD STREET,EH6 6PU,243
327277.6295,676465.4213,bank,Clydesdale Bank,Class 2,Class 2,Class 2,Class 2,4(GF90) BERNARD STREET,EH6 6PU,244
327215.9395,676514.888599999,vacant, ,Class 2,Vacant,SUI GENERIS,SUI GENERIS,28 BERNARD STREET,EH6 6QD,245
327181.8426,676518.8378,marine electronics,Alexiam,Class 1,Class 2,Class 1,Class 1,38 BERNARD STREET,EH6 6PR,246
327174.7361,676519.1017,public house,Todds Tap,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,42 BERNARD STREET,EH6 6PR,247
327127.3148,676540.472200001,sandwich shop,VIP Takeaway Foods,Class 1,Class 1,Class 1,Class 1,58 BERNARD STREET,EH6 6PR,248
326351.1399,672634.7245,property managers,Newington Property Managers,Class 4,Class 4, , , , ,249
326366.0168,672609.922700001,redeveloped tor offices, ,Class 1,Redeveloped, , , , ,250
325010.3016,667186.5352,service station,Lothianburn Service Station (Esso),SUI GENERIS,SUI GENERIS, , , , ,251
324767.5459,668235.6908,bank,Royal Bank of Scotland,Class 2,Class 2,Class 2,Class 2,2 BIGGAR ROAD,EH10 7BQ,252
324766.0,668245.2753,n/t/c & post office,Fairmilehead Sub Post Office,Class 1,Class 1,Class 1,Class 2,2A BIGGAR ROAD,EH10 7BQ,253
324769.0918,668227.144200001,dentist,Fairmilehead Dental Practice,Class 1,Class 2,Class 2, , , ,254
324772.1642,668215.9275,grocer,Pinnacle Food Stores,Class 1,Class 1,Class 1,Class 1,6(01) BIGGAR ROAD,EH10 7BQ,255
324797,667782,public house,Fairmile Inn,SUI GENERIS,SUI GENERIS,SUI GENERIS,Vacant,44 BIGGAR ROAD,EH10 7BJ,256
324957.3662,667198.990599999,fencing,Cliffords Fencing Services,Class 1,Class 4, , , , ,257
324972.9354,667027.7289,restaurant & public house,The Steading,SUI GENERIS,Class 3,Class 3,Class 3,118 BIGGAR ROAD,EH10 7DU,258
330141,672476,"draper, post office",Bingham Post Office, ,Class 1,Class 1,Vacant,84 BINGHAM AVENUE,EH15 3HX,259
330147,672484,grocer,Bingham General Store - Taylor, ,Class 1,Class 1,Class 1,86 BINGHAM AVENUE,EH15 3HX,260
324900.9986,672558.2487,vacant, ,Class 1,Vacant, , , , ,261
324881.7442,672523.4921,service station,Links Service Station,SUI GENERIS,SUI GENERIS,Class 1,Class 1,21(02)-23 BARCLAY PLACE, ,262
324880.0005,672520.002900001,hairdresser,Illusions,Class 1,Class 1,Class 1,Vacant,39 BARCLAY PLACE,EH10 4HW,263
324878.2496,672517.501700001,solicitors & estate agents,Thomas H.G. Stewart,Class 1,Class 2,Class 2,Class 2,41 BARCLAY PLACE,EH10 4HW,264
324875.9986,672514.0,domestic staff agency,Helping Hands,Class 4,Class 4, , , , ,265
324873.9976,672509.4979,nursing staff agency,Winsom,Class 4,Class 4, , , , ,266
324871.4955,672505.000499999,electrical goods / electricians,William Watt,Class 1,Class 1,Class 1,Class 1,49 BARCLAY PLACE,EH10 4HW,267
324871.7456,672501.2487,hairdresser (gents),Sirs Barber,Class 1,Class 1,Class 1,Class 1,2 BARCLAY TERRACE,EH10 4HP,268
324875.4974,672499.2477,antiques,Antiques,Class 1,Class 1,Class 1,Class 1,3 BARCLAY TERRACE,EH10 4HP,269
324878.4955,672497.4979,stationery / printing,AP Print,Class 1,Class 1,Vacant,Class 4,5 BARCLAY TERRACE,EH10 4HP,270
324881.5002,672495.996200001,musical instruments,Gordon Stevenson & Laurence Taylor,Class 1,Class 1,Class 1,Class 1,6 BARCLAY TERRACE,EH10 4HP,271
324884.4983,672494.496400001,sheet music,Sheena McNeil,Class 1,Class 1,Class 1,Class 3,7 BARCLAY TERRACE,EH10 4HP,272
324888.5002,672492.7456,crafts,Swan & Reeves,Class 1,Class 1,Class 1,Vacant,8 BARCLAY TERRACE,EH10 4HP,273
324891.5017,672491.244899999,antiques,Links Antiques,Class 1,Class 1,Class 2,Class 1,10 BARCLAY TERRACE,EH10 4HP,274
324894.253,672489.744200001,musical instruments,Pianos,Class 1,Class 1,Vacant,Class 10,11 BARCLAY TERRACE,EH10 4HP,275
324897.0043,672488.4936,hot food take-away,Potatoland,SUI GENERIS,SUI GENERIS,Class 3,Class 3,12 BARCLAY TERRACE,EH10 4HP,276
325800.8058,674544.466600001,fancy goods,Han Pict,Vacant,Class 1,Class 1,Class 1,5 BARONY STREET,EH3 6PD,277
325797.2349,674543.168099999,delicatessen,Edinburgh Delicacies Centre,Class 1,Class 1,Vacant,Class 3,7 BARONY STREET,EH3 6PD,278
325732.4861,674544.799799999,vacant,Tromans,Class 1,Vacant, , , , ,279
325727.9144,674543.428200001,vacant, ,Vacant,Vacant, , , , ,280
325722.8854,674542.056700001,vacant, ,Class 2,Vacant, , , , ,281
325715.1146,674539.256899999,vacant, ,Vacant,Vacant, , , , ,282
327657.7882,676348.403899999,public house,Moray Arms,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,2 BATH ROAD,EH6 7JT,283
330556.4496,673896.186100001,grocer,Portobello Grocer / The Handy Shop,Class 1,Class 1, , , , ,284
330599.8215,673934.8314,vacant, ,Class 1,Vacant, , , , ,285
330603.6612,673938.337200001,vacant, ,Vacant,Vacant, , , , ,286
330625.6678,673951.8347,unknown - poss. storage ?, ,Class 2,UNKNOWN USE,Vacant,Class 9, , ,287
330628.8397,673954.672700001,unknown - poss. storage ?, ,SUI GENERIS,UNKNOWN USE, , , , ,288
330647.1603,673971.3355,vacant, ,Class 4,Vacant, , , , ,289
330651.0,673975.008199999,residential, ,Vacant,Class 9,Class 9, , , ,290
330739.8182,674059.5074,amusement centre,Treasure Island,Class 11,Class 11, , , , ,291
330753.1735,674081.376800001,amusement centre,Treasure Island,SUI GENERIS,Class 11, ,Class 3,55/2 BATH STREET,EH15 1HE,292
330527.8347,673900.1636,confectioner,Hamiltons,Class 1,Class 1,Class 1,Class 1,4 BATH STREET,EH15 1EY,293
330521.643,673946.907299999,supermarket,Scotmid,Class 1,Class 1,Class 1,Class 1,6 BATH STREET,EH15 1EY,294
330548.8314,673917.8149,hairdresser,Studio 8A,Class 1,Class 1, , , , ,295
330550.9951,673919.813300001,hairdresser,Buddys,Class 1,Class 1,Vacant,Class 2,8A-8B BATH STREET,EH15 1EY,296
330553.8397,673921.988500001,vacant, ,Class 1,Vacant,Class 2,Class 2,8D BATH STREET,EH15 1EY,297
330558.681,673926.3289,vacant, ,Vacant,Vacant, , , , ,298
330563.9984,673930.813300001,hairdresser,Maison Avis,Class 1,Class 1, , , , ,299
330566.5025,673933.1504,hairdresser,Hairlines,Class 1,Class 1,Class 1,Class 1,10B BATH STREET,EH15 1EY,300
330556.3372,673924.1537,restaurant,Porto Grill,Class 3,Class 3,SUI GENERIS,SUI GENERIS,10D-10E BATH STREET,EH15 1EY,301
330712.9934,674057.9802,vacant, ,Class 2,Vacant,Vacant,Vacant,46 BATH STREET,EH15 1HF,302
330717.0,674061.8199,vacant, ,Class 1,Vacant, , , , ,303
330721.0066,674065.4926,fancy goods,Singh,Class 1,Class 1,Vacant,Vacant,50 BATH STREET,EH15 1HF,304
330724.5124,674070.0,amusement centre,Nobles,Class 11,Class 11, , , , ,305
330736.5124,674088.8298,public house,Ruthvens,Vacant,SUI GENERIS,SUI GENERIS,SUI GENERIS,62-66 BATH STREET,EH15 1HF,306
316304.4373,666317.228399999,children's holiday camps - office,EAC Activity Camps,Class 1,Class 2, , , , ,307
326137.4793,674473.6373,public house,Route 66,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,6 BAXTER'S PLACE,EH1 3AF,308
326143.8181,674481.8442,hot food take-away,Bronx Diner,Class 1,SUI GENERIS,SUI GENERIS,SUI GENERIS,9 BAXTER'S PLACE,EH1 3AF,309
330553,674108,no trace, ,SUI GENERIS,UNKNOWN USE, , , , ,310
325547.6982,671974.6625,chemist,Steven Ward Pharmacy,Class 4,Class 1,Class 1,Class 1,2 BEAUFORT ROAD,EH9 1AG,311
325542.9822,671973.225,vacant, ,Class 1,Vacant,Class 4,Class 4,3 BEAUFORT ROAD,EH9 1AG,312
325537.8107,671971.775,woollens & knitting wool,n/a,Class 1,Class 1,Class 2,Class 2,5 BEAUFORT ROAD,EH9 1AG,313
325533.2071,671970.0768,cash registers,Osler & Robertson,Class 2,Class 2,Class 2,Class 2,6 BEAUFORT ROAD,EH9 1AG,314
325529.0,671969.094599999,wine merchant,Threshers,Class 1,Class 1, , , , ,315
325524.0589,671966.948100001,wine merchant,Threshers,Class 1,Class 1, , , , ,316
325684.9471,675268.526000001,children's nursery,The Edinburgh Nursery,Class 1,Class 10,Class 10,Class 10, , ,317
325706.6846,675287.4211,vacant, ,Vacant,Vacant,Vacant,Vacant,2 BEAVERHALL ROAD,EH7 4JQ,318
323968.1751,673808.649900001,residential, ,Vacant,Class 9, , , , ,319
323962.905,673808.095000001,n/t/c,Belford Road Newsagent,Class 1,Class 1,Class 3,Class 3,54 BELFORD ROAD,EH4 3BR,320
323943.27,673813.299799999,clothing,Q Mark (discount club), ,Class 1, , , , ,321
324466.4475,670911.163799999,public house,Belhaven Inn,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,7-8 BELHAVEN TERRACE,EH10 5HZ,322
324458.4298,670915.1461,bedroom furniture & fittings,The Mirror Door Company,Class 4,Class 1, , , , ,323
325882.7561,675018.708000001,hot food take-away,Chunky Box,SUI GENERIS,SUI GENERIS, , , , ,324
325884.4605,675023.1822,residential, ,Vacant,Class 9, , , , ,325
325886.165,675027.8694,hairdresser,Ann's Salon,Class 1,Class 1,Vacant,Class 9, , ,326
325889.3608,675031.704399999,grocer & n/t/c,Alexanders,Class 1,Class 1,Class 1,Class 1,42 BELLEVUE ROAD,EH7 4DB,327
325765.1932,674917.128799999,vacant, ,Class 2,Vacant,Class 4,Vacant,2 BELLEVUE STREET,EH7 4BY,328
325765.1932,674925.5493,financial services,Scotia Financial Services,Class 4,Class 2,Class 4,Class 4,4 BELLEVUE STREET,EH7 4BY,329
327267.5278,676418.634400001,hot food take-away,The Sauceboat,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,1 BERNARD STREET,EH6 6PW,330
327263.3148,676422.426100001,betting shop,William Hill,Class 2,Class 2,Class 2,Class 2,5 BERNARD STREET,EH6 6PW,331
327259.523,676426.6392,public house,Cavern Bar,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,7 BERNARD STREET,EH6 6PW,332
327255.7312,676429.588400001,post office,Leith Post Office,Class 4,Class 1,Class 1,Class 1,9 BERNARD STREET,EH6 6PW,333
327251.6344,676433.0557,hot food take-away,Pierino's,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,11 BERNARD STREET,EH6 6PW,334
327246.1065,676438.1065,dentist,Kenneth J. Scott - Gentle Dental Care,Class 2,Class 2,Class 2,Class 1, , ,335
327240.7918,676443.213099999,vacant, ,Class 1,Vacant,Class 4,Class 4,19 BERNARD STREET,EH6 6PW,336
327235.5278,676448.949200001,vacant, ,Class 2,Vacant,Class 1,SUI GENERIS,23 BERNARD STREET,EH6 6PW,337
327202.6344,676476.0557,restaurant (Chinese),LB,SUI GENERIS,Class 3,Class 3,Class 3,27 BERNARD STREET,EH6 6SH,338
327160.2131,676493.046,office & business supplies,Lynch McQueen Ltd.,Vacant,Class 2, , , , ,339
327147.2688,676502.3148,vacant, ,Class 4,Vacant,Class 10,Class 1,49 BERNARD STREET,EH6 6SL,340
327140.1065,676507.3705,vacant, ,Vacant,Vacant,Class 2,Class 2,51 BERNARD STREET,EH6 6SL,341
327131.6852,676513.0557,vacant, ,Vacant,Vacant, , , , ,342
330194,672470,redeveloped, ,Vacant,Redeveloped, , , , ,343
330197,672469,redeveloped, ,Vacant,Redeveloped, , , , ,344
330200,672467,redeveloped, ,Vacant,Redeveloped, , , , ,345
330203,672466,redeveloped, ,Vacant,Redeveloped, , , , ,346
330196,672472,redeveloped, ,Vacant,Redeveloped, , , , ,347
330196,672472,redeveloped, ,Class 1,Redeveloped, , , , ,348
330236,672424,redeveloped, ,Class 1,Redeveloped, , , , ,349
330241,672422,redeveloped, ,Vacant,Redeveloped, , , , ,350
325915.5623,671125.968499999,n/t/c & post office,Blackford Avenue Post Office,Class 1,Class 1,Class 1,Class 1,31 BLACKFORD AVENUE,EH9 2PP,351
325890.4692,671123.6566,grocer,The Avenue Store,Class 1,Class 1,Class 1,Class 1,36 BLACKFORD AVENUE,EH9 2PP,352
325895.844,671114.155999999,vacant, ,Class 2,Vacant,Class 2,Class 2, , ,353
325996.8126,670992.2818,charity office,Dog Aid Society of Scotland,Vacant,Class 4,Class 2,Class 2,60 BLACKFORD AVENUE,EH9 3ER,354
326116.9056,670950.0944,dental laboratory,Pentland Crown & Bridge,Class 4,Class 2, , , , ,355
326123.8126,670947.250299999,dental laboratory,Pentland Crown & Bridge,Class 4,Class 2, , , , ,356
326127.8755,670945.6252,car hire & leasing,Forth Fleet Car Management / Hire,Class 1,SUI GENERIS,Class 1,Class 1,106 BLACKFORD AVENUE,EH9 3ES,357
326148.9371,670940.125800001,vacant, ,Class 4,Vacant,Class 4,Class 4,108 BLACKFORD AVENUE,EH9 3HH,358
326155.0315,670937.688100001,hairdresser,Tangles (Jillian & Telfer),Class 1,Class 1,Class 1,Class 1,112 BLACKFORD AVENUE,EH9 3HH,359
326033.4009,673649.615900001,travel agent and guided tours,Haggis Backpackers,Vacant,Class 1,Class 1,Class 1,7-9 BLACKFRIARS STREET,EH1 1NB,360
326036.0773,673642.4155,travel agent and guided tours,Haggis Backpackers,Vacant,Class 1,Class 1,Class 1,11 BLACKFRIARS STREET,EH1 1NB,361
326038.1545,673635.8309,"café, bar & restaurant",El Bar,Vacant,Class 3,Class 3,Class 3,15 BLACKFRIARS STREET,EH1 1NB,362
326056.0313,673579.123199999,musical instruments etc.,Blackfriars Music,Class 1,Class 1,Class 1,Class 2,49 BLACKFRIARS STREET,EH1 1NB,363
326063.2004,673553.123199999,public house & restaurant,Black Bo's,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,57-61 BLACKFRIARS STREET,EH1 1NB,364
326169.8276,675761.6456,sunbed studio,Sunbed Studio,Class 11,Class 11,Class 11,Class 11,278 BONNINGTON ROAD,EH6 5BE,365
326164.4732,675758.762399999,hot food take-away,Better Bites,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,280 BONNINGTON ROAD,EH6 5BE,366
326159.5307,675756.291200001,public house,Old Toll Bar,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,284 BONNINGTON ROAD,EH6 5BE,367
324001.307,676456.939300001,n/t/c & post office,William T. Duncan,Class 1,Class 1,Class 1,Class 1,55A BOSWALL DRIVE,EH5 2BE,368
323998.7611,676464.051100001,vacant, ,Class 1,Vacant,Vacant,Vacant,57A BOSWALL DRIVE,EH5 2BE,369
324008.7338,676456.5119,vacant, ,Class 1,Vacant, , , , ,370
323810.3789,676586.572799999,vacant, ,Class 1,Vacant,Class 1,Class 1,33 BOSWALL PARKWAY,EH5 2BR,371
323796.736,676584.780999999,supermarket,Scotmid Late Shop,Class 1,Class 1,Class 1,Class 1,35-41 BOSWALL PARKWAY,EH5 2BR,372
323786.1632,676583.551999999,n/t/c,J. & M. Abbott,Class 1,Class 1,Class 1,Class 1,45 BOSWALL PARKWAY,EH5 2BR,373
321504.8002,668939.6052,estate agents,Allingham,Vacant,Class 2, , , , ,374
321499,668940,estate agents,Allingham,Class 2,Class 2, , , , ,375
321603,668997,restaurant,MacKenzies,Class 3,Class 3,Class 3,Class 3,2 BRIDGE ROAD,EH13 0LF,376
321593.3948,668990.9935,hot food take-away,Pizza Connection,Class 1,SUI GENERIS,SUI GENERIS,SUI GENERIS,4 BRIDGE ROAD,EH13 0LF,377
321590.5987,668989.6052,hairdresser,Hair Design,Class 1,Class 1,Class 1,Class 1,4A BRIDGE ROAD,EH13 0LF,378
321586.3944,668986.6393,n/t/c,John Menzies,Class 1,Class 1, , , , ,379
321568.262,668973.431500001,public house,Colinton Inn,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,12 BRIDGE ROAD,EH13 0LQ,380
321560.0954,668969.5033,travel agent,Global,Class 1,Class 1,Class 1,Class 1,16 BRIDGE ROAD,EH13 0LQ,381
321557.102,668969.2039,dry cleaner,Care Clean,Class 1,Class 1,Class 11,Class 3,18 BRIDGE ROAD,EH13 0LQ,382
321550.0954,668968.5033,florist,Colinton Village Florist,Class 1,Class 1,Class 4,Class 4,24 BRIDGE ROAD,EH13 0LQ,383
321546.5033,668967.9046,pet grooming,Caring Cuts,Vacant,Class 2,Class 1,Class 1,26 BRIDGE ROAD,EH13 0LQ,384
321539.0,668966.4078,grocer,Colinton Food Store,Class 1,Class 1,Class 1,Class 1,30-32 BRIDGE ROAD,EH13 0LQ,385
321532.0889,668965.2039,architect,Colinton Architects,Class 2,Class 4,Class 4,Class 2,34 BRIDGE ROAD,EH13 0LQ,386
321527.0,668964.0065,greengrocer,T.H. Downes,Class 1,Class 1,Class 1,Class 1,38 BRIDGE ROAD,EH13 0LQ,387
321521.6117,668962.5098,gifts,Colinton Arts,Class 1,Class 1,Class 1,Class 1,40 BRIDGE ROAD,EH13 0LQ,388
321475.6052,668965.6052,chemist,Colinton Pharmacy,Class 3,Class 1,Class 1,Class 1,46A BRIDGE ROAD,EH13 0LQ,389
321450.9046,668967.4013,n/t/c,Dantes,Class 1,Class 1,Class 3,Class 3,48-50 BRIDGE ROAD,EH13 0LQ,390
321443.0,668967.2039,videotape hire,Silver Screen,Class 1,Class 1,Class 1,Class 1,52 BRIDGE ROAD,EH13 0LQ,391
321437.2993,668967.5033,toiletries,Peaches,Class 1,Class 1,Class 1,Class 1,54 BRIDGE ROAD,EH13 0LQ,392
321432.7007,668967.8026,grocer,Dantes,Class 2,Class 1,Class 3,Class 1,56 BRIDGE ROAD,EH13 0LQ,393
321428.0,668968.2039,hairdresser,Ken Taylor,Class 1,Class 1,Class 1,Vacant,58 BRIDGE ROAD,EH13 0LQ,394
321419.4902,668969.0,bank,Royal Bank of Scotland,Class 2,Class 2,Class 2,Class 2,64 BRIDGE ROAD,EH13 0LQ,395
312137.8012,672706.998,redeveloped ?, ,Vacant,Redeveloped, , , , ,396
312138,672707,public house,Newbridge Inn,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,31 BRIDGE STREET,EH28 8SR,397
312129.6025,672677.602499999,betting shop,S.C. Bookmakers & Partners,Class 2,Class 2,Class 2,Class 1,36 BRIDGE STREET,EH28 8SH,398
312306.6065,672675.399599999,"grocer, n/t/c & post office",Newbridge Sub Post Office / Mail House Food Bar,Class 1,Class 1, , , , ,399
330508.3325,673849.733899999,grocer,Brighton Convenience Store,Class 1,Class 1,Class 11,Class 1,3 BRIGHTON PLACE,EH15 1LH,400
330505.907,673847.460000001,florist,Flowers by Ray,Class 1,Class 1,Class 1,Class 1,7 BRIGHTON PLACE,EH15 1LH,401
330503.5133,673844.6435,travel agent,World Travel,Class 1,Class 1,Class 1,Class 1,9 BRIGHTON PLACE,EH15 1LH,402
330500.1783,673841.1568,hairdresser,She Hair,Class 1,Class 1,Class 1,Class 1,11 BRIGHTON PLACE,EH15 1LH,403
323781.6736,676583.0416,butcher,Allan Roberts,Class 1,Class 1,Class 1,Class 1,47 BOSWALL PARKWAY,EH5 2BR,404
323774.0591,676581.2015,grocer,Instore,Class 1,Class 1, , , , ,405
323766.3888,676580.2223,grocer,Instore,Class 1,Class 1, , , , ,406
323295.7057,676545.9684,vacant, ,Class 1,Vacant,Class 2, , , ,407
322839.3352,676454.447000001,bank,T.S.B.,Class 2,Class 2,Class 2,Class 2,210 BOSWALL PARKWAY,EH5 2LX,408
322831.7412,676453.447000001,grocer,J. & I. Deacons / Shoeib,Class 1,Class 1,Class 1,Class 1,212 BOSWALL PARKWAY,EH5 2LX,409
322827.6648,676452.705800001,baker,Crawfords,Class 1,Class 1,Class 1,Class 1,214 BOSWALL PARKWAY,EH5 2LX,410
322823.2178,676451.964600001,hairdresser,Angela Rae,Class 1,Class 1,Class 1,Class 1,218 BOSWALL PARKWAY,EH5 2LX,411
325430.1232,673509.7996,restaurant,The Witchery,Class 3,Class 3,Class 3,Class 3,"1(GF) BOSWELL'S COURT, ( 352 C",EH1 2NF,412
327040.5458,674760.6985,grocer & n/t/c,Sharma,Class 1,Class 1, , , , ,413
324690.278,676002.6028,bank,T.S.B.,Class 2,Class 2,Class 2,Class 2,3A BOWHILL TERRACE,EH3 5QY,414
324728.491,675999.472899999,vacant, ,Class 1,Vacant, , , , ,415
324732.852,675999.9638,betting shop,Coral,Class 2,Class 2, , , , ,416
324738.065,676000.9277,public house,Spiers Bar,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,10 BOWHILL TERRACE,EH3 5QY,417
327122.2439,670242.392200001,hairdresser,vacant,Class 1,Class 1, , , , ,418
327121.8976,670248.6961,hairdresser,Leigh Thomas,Class 1,Class 1,Class 1,Class 1,3 BRAEFOOT TERRACE,EH16 6AA,419
327121.6644,670252.3497,office,unknown,Class 2,Class 4, , , , ,420
327121.1873,670257.060000001,vacant, ,Vacant,Vacant, , , , ,421
327120.8976,670263.579500001,financial services - insurance,E. Ranson,Class 2,Class 2, , , , ,422
324843,669890,golf equipment,Golf Shop,Class 1,Class 1,Class 1,Class 1,23 BRAID HILLS APPROACH,EH10 6JZ,423
324518.4803,670830.0253,undertakers,William Purves,Class 1,Class 1,Class 1,Class 1,6 BRAID ROAD,EH10 6AD,424
324514.8006,670761.087099999,plumbers & electricians,R. Blackie & Son,Class 4,Class 4, , , , ,425
324513.6292,670749.028100001,painters & decorators,J.C. Lindsay & Co.,Class 4,Class 4, , , , ,426
324513.5983,670744.3146,vacant, ,Class 4,Vacant,Class 2,Class 4,30 BRAID ROAD,EH10 6AD,427
324511.6545,670722.213500001,electrical contractors,W. Watt McLean,Class 4,Class 4,Class 4,Class 4,36 BRAID ROAD,EH10 6AD,428
324510.9944,670717.3989,chiropodist,R.G. MacPherson,Class 2,Class 2,Class 2,Class 4,38 BRAID ROAD,EH10 6AD,429
324510.4803,670712.9438,joiners,Alasdair N. Morrison,Class 4,Class 4,Class 4,Class 4,42 BRAID ROAD,EH10 6AD,430
325205.5063,675026.1897,baker,Hendersons,Class 1,Class 1,Class 1,Class 1,1 BRANDON TERRACE,EH3 5EA,431
325198.4052,675019.5063,post office,Warriston Post Office,Class 1,Class 1, , , , ,432
325194.228,675015.7469,bank,Royal Bank of Scotland,Class 2,Class 2,Class 2,Class 2,4-5 BRANDON TERRACE,EH3 5EA,433
325185.4177,675009.341700001,contract carpeting,Forth Furnishing,Class 1,Class 2, , , , ,434
325178.7343,675003.4937,restaurant (Indian),Curry Club,Class 4,Class 3,Class 3,Class 3,9 BRANDON TERRACE,EH3 5EA,435
325175.8103,675000.987400001,hot food take-away (Indian),Curry Club,Class 1,SUI GENERIS, , , , ,436
325169.5823,674996.6834,motor accessories,Sports Tune,Class 1,Class 1,Class 1,Class 1,10-12 BRANDON TERRACE,EH3 5EA,437
