X,Y,DESCRIP04,BUSINESS04,USECLASS86,USECLASS96,USECLASS04,USECLASS10,ADDRESS,POSTCODE,OBJECTID
325115.0435,673814.244000001,ladies clothing,Zara,Class 1,Class 1,Class 1,Class 1,104-106 PRINCES STREET,EH2 3AA,5486
325101.5437,673810.0254,shoes & footwear,Russell & Bromley,Class 1,Class 1,Class 1,Class 1,106 PRINCES STREET,EH2 3AA,5487
325086.2626,673805.987500001,ladies & mens clothing,Next, , ,Class 1,Class 1,107 PRINCES STREET,EH2 3AA,5488
325058.8558,673797.956499999,vacant,vacant,Class 1,Class 1,Vacant,Class 1,109 PRINCES STREET,EH2 3AA,5489
325044.006,673793.7378,department store - mixed durable goods,Debenhams,Class 1,Class 1,Class 1,Class 1,110 PRINCES STREET,EH2 3AA,5490
325050.3379,673795.394300001,restaurant,Debenhams,Class 1,Redeveloped,Class 3,Class 3,110 PRINCES STREET,EH2 3AA,5491
325037.0874,673791.7128,ladies clothing,River Island,Class 1,Class 1,Class 1,Class 1,111 PRINCES STREET,EH2 3AA,5492
325023.2936,673787.9625,travel agent,Going Places,Class 1,Class 1,Class 1,Vacant,113 PRINCES STREET,EH2 3AA,5493
325018.5124,673786.556299999,mobile phones,T Mobile,Class 1,Class 1,Class 1,Class 1,114 PRINCES STREET,EH2 3AA,5494
325013.5102,673785.303099999,"greeting cards, wrapping paper, gifts",Birthdays,Class 1,Class 1,Class 1,Class 1,115 PRINCES STREET,EH2 3AA,5495
325008.8472,673783.8243,ladies & mens clothing,Tie Rack,Class 1,Class 1,Class 1,Class 1,116 PRINCES STREET,EH2 3AA,5496
325003.2126,673782.3939,lingerie,La Senza,Class 1,Class 1,Class 1,Class 1,117 PRINCES STREET,EH2 3AA,5497
324970.2312,673772.9625,vacant,vacant,SUI GENERIS,Class 3,Vacant,Class 2,118 PRINCES STREET,EH2 4AA,5498
324952.5437,673767.406400001,sports clothing,All:sports, , ,Class 1,Class 1,119 PRINCES STREET,EH2 4AA,5499
324947.0499,673765.9001,mobile phones,Phones 4 U,Class 1,Class 1,Class 1,Class 1,119A PRINCES STREET,EH2 4AA,5500
324931.9875,673761.200200001,café / coffee shop,Starbucks, , ,Class 3,Class 3,120B PRINCES STREET,EH2 4AD,5501
324936.5437,673762.550100001,Chinese herbal medicine,Herbal Inn, , ,Class 2,Class 3,120B(GF) PRINCES STREET,EH2 4AD,5502
324940.9311,673763.9001,electrical goods,Dixons,Class 1,Class 1,Class 1,Class 1,120-120A PRINCES STREET,EH2 4AD,5503
324917.325,673756.8377,books,Publishers Book Clearance,Class 3,Vacant,Class 1, ,121A PRINCES STREET,EH2 4AD,5504
324922.8937,673758.1877,general clothing (leather),Prego Designer Leather,Class 1,Class 1,Class 1, ,122 PRINCES STREET,EH2 4AD,5505
324908.8937,673754.281500001,ladies clothing,Logo,Class 1,Class 1,Class 1, ,123 PRINCES STREET,EH2 4AD,5506
324894.2187,673749.944,"home entertainment (records, tapes, cds etc.)",Virgin,Class 1,Class 1,Class 1,Class 1,124 PRINCES STREET,EH2 4AD,5507
324898.9436,673751.4627,vacant,vacant,Class 1,SUI GENERIS,Vacant,Demolished,125A PRINCES STREET,EH2 4AD,5508
324879.5437,673745.944,ladies clothing,Foxhole,Class 1,Class 1,Class 1,Class 1,126 PRINCES STREET,EH2 4AD,5509
324882.7499,673746.787699999,electronic games,Game, , ,Class 1,Class 1,127 PRINCES STREET,EH2 4AD,5510
324865.3375,673741.956499999,books,Waterstones,Class 1,Class 3,Class 1,Class 1,128 PRINCES STREET,EH2 4AD,5511
324851.5936,673738.1941,"home entertainment (records, tapes, cds etc.)",HMV,Class 1,Class 1,Class 1,Class 1,129 PRINCES STREET,EH2 4AH,5512
324841.4748,673735.4442,general clothing,GAP, , ,Class 1,Vacant,131-132 PRINCES STREET,EH2 4AH,5513
324823.7,673730.1877,mobile phones,Orange,Class 1,Class 1,Class 1,Class 1,133 PRINCES STREET,EH2 4AH,5514
324818.3874,673728.5876,mobile phones,Carphone Warehouse,Class 1,Class 1,Class 1,Class 1,134 PRINCES STREET,EH2 4AH,5515
324805.5626,673724.368899999,vacant,vacant,Class 1,Class 1,Vacant,Class 1,134A PRINCES STREET,EH2 4AH,5516
324771.9875,673718.000399999,mobile phones,O2,Class 1,Class 1,Class 1,Class 1,135 PRINCES STREET,EH2 4BL,5517
324761.2312,673715.156300001,bank,Alliance & Leicester, , ,Class 2,Class 2,135A-136 PRINCES STREET,EH2 4BL,5518
324748.9062,673711.1502,restaurant & hot food take-away,McDonalds,Class 1,Class 3,Class 3,Class 3,137 PRINCES STREET,EH2 4BL,5519
324741.0125,673709.012499999,ladies & mens clothing,Edinburgh Woollen Mill,Class 1,Class 1,Class 1,Class 1,139(01) PRINCES STREET,EH2 4BL,5520
324734.3375,673707.012499999,leather clothing & bags,Capello Exclusive Leatherware, , ,Class 1,Class 1,139(05) PRINCES STREET,EH2 4BL,5521
324726.7193,673705.302100001,chemist,Boots,UNKNOWN USE,Class 2,Class 1,Class 1,141 PRINCES STREET,EH2 4BL,5522
324713.4386,673701.413899999,bank,Royal Bank of Scotland,Class 2,Class 2,Class 2,Class 2,142-144 PRINCES STREET,EH2 4EQ,5523
324699.4655,673697.669600001,department store - mixed durable goods,Frasers (House of Fraser), , ,Class 1,Class 1,146 PRINCES STREET,EH2 4BL,5524
330630.356,674189.2948,confectionery,Nobles Leisure,Class 1,Class 1,Class 1, , , ,5525
330726.8809,674111.505799999,hot food take-away,Porto Restaurant / Traditional Fish & Chips,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,25-25A PROMENADE,EH15 1HH,5526
320564.6191,675404.7118,shoe repairs,Master Cobbler,Class 1,Class 1,Class 1,Class 1,51 QUALITY STREET,EH4 5BX,5527
320564.2381,675409.7698,vacant,vacant,Class 1,Class 1,Vacant,Class 1,53 QUALITY STREET,EH4 5BX,5528
320563.4683,675415.0,café,Village Café,Class 3,Class 3,Class 3,Class 3,55 QUALITY STREET,EH4 5BX,5529
320527,675367,vacant,vacant,SUI GENERIS,SUI GENERIS,Vacant,Class 9, , ,5530
320581.537,675403.8519,vacant,vacant,Class 1,Vacant,Vacant,Vacant,20 QUALITY STREET LANE,EH4 5BU,5531
327109.3148,676300.523,vacant,vacant, , ,Vacant, , , ,5532
327115.2082,676298.050799999,vacant,vacant,Vacant,Vacant,Vacant,Vacant,5 QUEEN CHARLOTTE STREET,EH6 6BA,5533
327119.8426,676296.365599999,vacant,vacant,Vacant,Vacant,Vacant,Vacant,9 QUEEN CHARLOTTE STREET,EH6 6BA,5534
327124.8935,676294.050799999,joiners,W. Petrie,Class 4,Class 4,Class 4,Vacant,11 QUEEN CHARLOTTE STREET,EH6 6BA,5535
327128.2639,676292.365599999,hairdresser,Charlotte Hair,Class 1,Class 1,Class 1,Class 1,13 QUEEN CHARLOTTE STREET,EH6 6BA,5536
327132,676291,public house,JJ's Bar,SUI GENERIS,SUI GENERIS,SUI GENERIS,Class 9, , ,5537
324727.3695,674011.349099999,public house & restaurant,Eighty Queen Street,Class 3,SUI GENERIS,SUI GENERIS,SUI GENERIS,79-80 QUEEN STREET,EH2 4NF,5538
324555.4695,673767.178400001,n/a,n/a, , ,UNKNOWN USE,Vacant,30(BB30) QUEENSFERRY ROAD,EH4 2HS,5539
322373.0568,674451.3883,corporate art consultants,Buro Art,Class 1,Class 4,Class 4,Class 4,132 QUEENSFERRY ROAD,EH4 2BG,5540
322368.5944,674451.8698,building contractor,F.F.D.R,Class 1,Class 1,Class 4,Class 4,134 QUEENSFERRY ROAD,EH4 2BG,5541
322362.318,674452.656400001,training and marketing,Hot Reservations,Class 2,Class 4,Class 4,Class 4,136 QUEENSFERRY ROAD,EH4 2BG,5542
322357.4061,674453.153999999,undertakers,W.T. Dunbar & Sons,Class 1,Class 1,Class 1,Class 1,138 QUEENSFERRY ROAD,EH4 2BG,5543
322264.0629,674468.1171,advertising services,Baillie Outdoor Advertising,Class 1,Class 4,Class 4,Class 4,184-186 QUEENSFERRY ROAD,EH4 2BW,5544
322252.5857,674469.0,charity office,Scottish Spina Bifida Association,Class 4,Class 4,Class 2,Class 4,190 QUEENSFERRY ROAD,EH4 2BW,5545
322206.7657,674475.468499999,"tyre, exhaust centre",Farmer Autocare,SUI GENERIS,SUI GENERIS,Class 1,Class 1,192 QUEENSFERRY ROAD,EH4 2BN,5546
322165.1416,674489.014900001,hairdresser & beauty salon,Calico,Class 1,Class 1,Class 1,Class 1,202 QUEENSFERRY ROAD,EH4 2BN,5547
322093.3769,674540.3071,clothing,Aitken & Niven, , ,Class 1,Class 1,232-234 QUEENSFERRY ROAD,EH4 2BP,5548
324562.5102,673802.7042,restaurant (Italian),Raffaelli,Class 3,Class 3,Class 3,SUI GENERIS, , ,5549
324546.6116,673798.3444,ladies clothing,Geiger, , ,Class 1,Class 1,12(GF)-12A RANDOLPH PLACE,EH3 7TA,5550
324538.2551,673796.489800001,printers (business design & print),Kall Kwik,Class 4,Class 4,Class 4,Vacant,13 RANDOLPH PLACE,EH3 7TA,5551
319833.231,674300.7137,public house,Clermiston,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,7 RANNOCH ROAD,EH4 7EG,5552
319826.5336,674325.360099999,betting shop,Morrisons Bookmaker,Class 2,Class 2,Class 2,Class 2,(7A) RANNOCH ROAD,EH4 7EG,5553
319789.7484,674283.5011,grocer / convenience store,Scotmid,Class 1,Class 1,Class 1,Class 1,1 RANNOCH TERRACE,EH4 7ER,5554
326450.3286,671932.129699999,public house,Swany's Lounge Bar,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,1 RATCLIFFE TERRACE,EH9 1SX,5555
326453.611,671924.740700001,hairdresser (gents),no name on fascia,Class 1,Class 1,Class 1,Class 1,3 RATCLIFFE TERRACE,EH9 1SX,5556
326456.0923,671919.0835,hot food take-away (fish & chips etc.),Tony's Fish Bar,SUI GENERIS,Vacant,SUI GENERIS,SUI GENERIS,7 RATCLIFFE TERRACE,EH9 1SX,5557
326458.9165,671914.0,"paints, wallpapers & decorating supplies (trade)",Caledonian Paint Company,Class 4,Class 1,Class 2,Class 2,9 RATCLIFFE TERRACE,EH9 1SX,5558
326461.6889,671909.227499999,"paints, wallpapers & decorating supplies (retail)",Caledonian Paint Company,Class 1,Class 1,Class 1,Class 1,13 RATCLIFFE TERRACE,EH9 1SX,5559
326524,671852,wine merchant (mainly wholesale / large quantities),Great Grog Wine Warehouse, , ,Class 1,Class 1,33-41 RATCLIFFE TERRACE,EH9 1SX,5560
326491.3516,671847.4582,betting shop,Morrisons Bookmaker,Vacant,Class 2,Class 2,Class 2,43 RATCLIFFE TERRACE,EH9 1SU,5561
326495.9252,671837.204399999,public house,John Leslie Wine & Spirit Merchants,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,45-47 RATCLIFFE TERRACE,EH9 1SU,5562
326500.2681,671828.9769,"office equipment (fax machines, printers etc.)",Welgo Office Equipment Ltd. / Brother Business Centre,Class 2,Class 2,Class 4,Class 4,51 RATCLIFFE TERRACE,EH9 1SU,5563
326503.6571,671822.4813,sports equipment & clothing,Total Football / Colin Campbell Sports,Class 1,Class 1,Class 1,Class 4,55 RATCLIFFE TERRACE,EH9 1SU,5564
326508.4901,671813.259299999,vacant,vacant,SUI GENERIS,SUI GENERIS,Vacant,Vacant, , ,5565
326511.8791,671805.129699999,vacant,vacant (formerly Spectrum Design Flooring),Vacant,Vacant,Vacant,Class 9, , ,5566
326517.7637,671794.282400001,vacant,vacant,Class 1,Vacant,Vacant,Class 4,67 RATCLIFFE TERRACE,EH9 1SU,5567
326426,671904,petrol filling station and shop,BP, , ,Class 1,Class 1,2-26 RATCLIFFE TERRACE, ,5568
326464.0,671852.1527,grocer (lic.),Sadiq Stores,Class 1,Class 1,Class 1,Class 1,42 RATCLIFFE TERRACE,EH9 1SS,5569
326477.8473,671821.0605,restaurant (Chinese),Kwok Brasserie,Class 1,Class 3,Class 3,Class 3,44 RATCLIFFE TERRACE,EH9 1ST,5570
326479.8242,671815.9769,florist,Sarah Menzies Flowers,Class 1,Vacant,Class 1,Class 1,46(GF)-48 RATCLIFFE TERRACE,EH9 1ST,5571
322084.7271,674545.8115,optician,KD Wallace,Class 1,Class 1,Class 1,Class 1,238 QUEENSFERRY ROAD,EH4 2BP,5572
322080.0089,674549.350099999,chiropractor,Discover Chiropractic,Class 2,Vacant,Class 2,Class 2,240 QUEENSFERRY ROAD,EH4 2BP,5573
322075.684,674552.4955,structural engineers,Fergus Gilles Associates, , ,Class 4,Class 4,240A QUEENSFERRY ROAD,EH4 2BP,5574
322070.9659,674555.640900001,architects,The Morrison Partnership,Class 4,Class 4,Class 4,Class 4,242 QUEENSFERRY ROAD,EH4 2BP,5575
322066.6409,674558.7864,hot food take-away (Chinese),Welcome Inn,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,246 QUEENSFERRY ROAD,EH4 2BP,5576
322063.1024,674561.5386,take-away food,The Caterers,Class 1,Class 1,Class 1,Class 1,248 QUEENSFERRY ROAD,EH4 2BP,5577
318544.3932,674992.675100001,bank,Bank of Scotland / HBOS,Class 2,Class 2,Class 2,Class 2,564 QUEENSFERRY ROAD,EH4 6AT,5578
324618.842,673682.6072,public house,Mather's Bar,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,1 QUEENSFERRY STREET,EH2 4PA,5579
324610.7449,673688.331800001,betting shop,Morrisons Bookmaker,Class 2,Class 2,Class 2,Class 2,2 QUEENSFERRY STREET,EH2 4PA,5580
324603.0767,673694.821599999,wine merchant,Oddbins,Class 1,Class 1,Class 1,Class 1,5 QUEENSFERRY STREET,EH2 4PA,5581
324597.4695,673699.0767,"musical instruments, sheet music",Rae Macintosh,Class 1,Class 1,Class 1,Class 1,6 QUEENSFERRY STREET,EH2 4PA,5582
324753,674068,restaurant (Italian),Café Antipasti,Class 1,Class 1,Class 3,Class 3,7-8 QUEENSFERRY STREET,EH2 4PA,5583
324581.4288,673714.2754,travel agent,The Sibbald Travel House,Class 1,Class 1,Class 1,Class 1,10 QUEENSFERRY STREET,EH2 4PG,5584
324577.7042,673717.255100001,restaurant (Chinese),Rendezvous Peking Cuisine,Class 3,Class 3,Class 3,Class 3,10A(1F1) QUEENSFERRY STREET,EH2 4PG,5585
324573.9797,673720.6072,n/t/c,W.H. Smith,Class 1,Class 1,Class 1,Class 1,10B QUEENSFERRY STREET,EH2 4PG,5586
324571.0,673723.214400001,optician,McGrath,Class 1,Class 1,Class 1,Class 1,11 QUEENSFERRY STREET,EH2 4PG,5587
324567.1941,673726.862299999,baker,Greggs,Class 1,Class 1,Class 1,Class 1,12 QUEENSFERRY STREET,EH2 4PG,5588
324563.842,673729.4695,travel agent,Flight Centre,Class 1,Class 1,Class 1,Class 1,13 QUEENSFERRY STREET,EH2 4PG,5589
324560.1174,673732.0767,estate agents,DTZ Residential,Vacant,Class 1,Class 2,Class 2,14 QUEENSFERRY STREET,EH2 4PG,5590
324541.5665,673749.255100001,antiques,Goodwins,Class 1,Class 1,Class 1,Class 1,15-16 QUEENSFERRY STREET,EH2 4QW,5591
324537.842,673752.2347,restaurant,The French Corner Bistro,Class 1,Class 3,Class 3,Class 3,17 QUEENSFERRY STREET,EH2 4QW,5592
324533.7449,673755.214400001,take-away food,Simon's Salad Bar,Class 1,Class 1,Class 1,Class 1,17A QUEENSFERRY STREET,EH2 4QW,5593
324527.939,673759.214400001,"gifts, stuffed toys, greeting cards etc. - teddy bear theme shop",Furry Paws / Boyds Bears,SUI GENERIS,Class 1,Class 1,Class 1,19 QUEENSFERRY STREET,EH2 4QW,5594
324525.3318,673761.449200001,employment agency,Brook Street,Class 4,Class 4,Class 4,Class 4,19A QUEENSFERRY STREET,EH2 4QW,5595
324522.3521,673763.3115,travel agent,Direct Holidays,Class 1,Class 1,Class 1,Vacant,20 QUEENSFERRY STREET,EH2 4QW,5596
324518.0767,673766.842,bank,Clydesdale Bank,Class 2,Class 2,Class 2,Class 2,21-22 QUEENSFERRY STREET,EH2 4QW,5597
324524.903,673792.744899999,travel agent,Flyglobespan.com,Class 1,Vacant,Class 1,Vacant,23 QUEENSFERRY STREET,EH2 4QS,5598
324530.1174,673788.2754,dry cleaner / photo processing,Klick / Munro,Class 1,Class 1,Class 1,Class 1,24 QUEENSFERRY STREET,EH2 4QS,5599
324541.2551,673779.2754,shoe repairs / key cutting / watch repairs / nameplates / engraving etc.,Timpson,Class 1,Class 1,Class 1,Class 1,26 QUEENSFERRY STREET,EH2 4QS,5600
324536.7856,673782.627499999,"fine art, prints, picture framing",Di Rollo Gallery,Class 1,Class 1,Class 1,Class 1,27 QUEENSFERRY STREET,EH2 4QS,5601
324552.4898,673769.4131,vacant,vacant (formerly Lettuce Surprise take-away food),Class 1,Class 1,Vacant,Vacant,28 QUEENSFERRY STREET,EH2 4QS,5602
324549.5102,673772.020300001,financial services - mortgages etc.,Independent Financial Solutions, , ,Class 2,Class 4,31 QUEENSFERRY STREET,EH2 4QS,5603
324546.5305,673774.627499999,specialist tobacconist,Herbert Love,Class 1,Class 1,Class 1,Vacant,31A QUEENSFERRY STREET,EH2 4QS,5604
324561.7653,673762.785599999,restaurant,Pizza Express,Class 1,Class 1,Class 3,Class 3,32 QUEENSFERRY STREET,EH2 4QS,5605
324566.2551,673759.020300001,"mobile & novelty phones, communications equipment",Phone In,Class 1,Class 1,Class 1,Class 2,34-35 QUEENSFERRY STREET,EH2 4QS,5606
324603.2958,673727.3928,delicatessen,Cockburn West End Delicatessen,Class 1,Class 1,Class 1,Vacant,41 QUEENSFERRY STREET,EH2 4RA,5607
324607.0203,673723.668199999,public house & restaurant,Granary,Class 1,Class 3,SUI GENERIS,Class 3,42-45 QUEENSFERRY STREET,EH2 4RA,5608
324583.6275,673694.744899999,public house,Berlin Bierhaus,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,1 QUEENSFERRY STREET LANE,EH2 4PF,5609
324531.0561,674632.380100001,restaurant,Buffalo Grill (chargrill restaurant),Class 3,Class 3,Class 3,Class 3,1-3 RAEBURN PLACE,EH4 1HU,5610
324527.3801,674637.014,"jewellery, handicrafts",Blackadder Gallery,Class 1,Class 1,Class 1,Class 1,5 RAEBURN PLACE,EH4 1HU,5611
324523.662,674637.858999999,hairdresser,Capelli Hair Design,Vacant,Class 1,Class 1,Class 1,7 RAEBURN PLACE,EH4 1HU,5612
324515.507,674639.380100001,grocer,Stevie's General Stores,Class 1,Class 1,Class 1,Class 1,9A-11 RAEBURN PLACE,EH4 1HU,5613
324505.014,674641.5491,vacant,vacant (formerly Serenity Stockbridge beauty),Class 1,Class 1,Vacant,Class 1,13-13A RAEBURN PLACE,EH4 1HU,5614
324497.352,674642.689999999,hot food take-away (fish & chips etc.),L'Aquila Bianca,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,17-17A RAEBURN PLACE,EH4 1HU,5615
324486.183,674644.084100001,vacant,vacant (boarded up),Class 1,Class 1,Vacant,Class 1,21 RAEBURN PLACE,EH4 1HU,5616
324480.7181,674644.619200001,shoe repairs / key cutting / watch repairs / nameplates / engraving etc.,Timpson,Class 1,Class 1,Class 1,Class 1,23 RAEBURN PLACE,EH4 1HU,5617
324477.845,674645.1262,charity shop (books),Oxfam,Class 1,Class 1,Class 1,Class 1,25 RAEBURN PLACE,EH4 1HU,5618
324470.859,674646.4081,baker,Greggs,Class 1,Class 1,Class 1,Class 1,27A RAEBURN PLACE,EH4 1HU,5619
324467.986,674646.915100001,n/t/c,Bletherin' Skite,Class 1,Class 1,Class 1,Vacant,27B RAEBURN PLACE,EH4 1HU,5620
324462.352,674647.7601,betting shop,Stanleybet,Class 1,Vacant,Class 2,Class 2,29 RAEBURN PLACE,EH4 1HU,5621
324453.8731,674650.633199999,hairdresser,Connolly,Class 1,Class 1,Class 1,Class 1,31 RAEBURN PLACE,EH4 1HX,5622
324445.352,674652.1262,café & delicatessen,Maxi's,Class 2,Class 1,Class 3,Class 3,33 RAEBURN PLACE,EH4 1HX,5623
324435.859,674653.281199999,grocer / convenience store,Scotmid,Class 1,Vacant,Class 1,Class 1,35A-39 RAEBURN PLACE,EH4 1HX,5624
324419.7742,674655.8731,stationery,The Write Stuff,Class 1,Class 1,Class 1,Class 1,43 RAEBURN PLACE,EH4 1HX,5625
324414.8731,674656.7181,hot food take-away (Indian & Bangladeshi),Shanas,Class 1,Class 1,SUI GENERIS,SUI GENERIS,45 RAEBURN PLACE,EH4 1HX,5626
324409.972,674657.563100001,hairdresser (ladies),Kim McGregor,Class 1,Class 1,Class 1,Class 1,49 RAEBURN PLACE,EH4 1HX,5627
324404.7329,674658.577099999,optician,B. Wadee,Class 1,Class 1,Class 1,Vacant,51 RAEBURN PLACE,EH4 1HX,5628
324400.1698,674659.2531,hot food take-away (Indian & Bangladeshi),Sitara Spice,Class 1,Class 1,SUI GENERIS,SUI GENERIS,53 RAEBURN PLACE,EH4 1HX,5629
324395.7757,674659.929099999,charity shop,Emms International (Medical Mission to the World Community),Class 1,Class 1,Class 1,Class 1,55 RAEBURN PLACE,EH4 1HX,5630
324391.0436,674660.7742,laundrette & dry cleaner,Raeburn Launderama,Class 1,Vacant,Class 1,Class 1,59 RAEBURN PLACE,EH4 1HX,5631
324379.2812,674662.5491,decorative & household goods,Doris & Mary,Class 1,Class 1,Class 1,Class 1,63 RAEBURN PLACE,EH4 1JF,5632
324375.3941,674663.225099999,confectionery & greeting cards,Cards and Candy,Class 1,Class 1,Class 1,Class 1,65 RAEBURN PLACE,EH4 1JF,5633
324371.507,674663.9011,videotape hire,Global Video, , ,Class 1,Class 1,67A-69 RAEBURN PLACE,EH4 1JF,5634
324349.5911,674667.5491,"wallpapers, interior design",James Wilson Interiors,Class 1,Class 1,Class 1,Class 4,71-73 RAEBURN PLACE,EH4 1JG,5635
324345.028,674668.563100001,"butcher, poulterer & game dealer",George Bower,Class 1,Class 1,Class 1,Class 1,75 RAEBURN PLACE,EH4 1JG,5636
324340.465,674669.4081,hairdresser (gents),Nicole Smith,Class 1,Class 1,Class 1,Class 1,77 RAEBURN PLACE,EH4 1JG,5637
324552.2111,674652.9439,public house,Bert's Bar,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,2-6 RAEBURN PLACE,EH4 1HN,5638
324545.7889,674655.310000001,public house,St. Bernard's Bar,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,10 RAEBURN PLACE,EH4 1HN,5639
324538.6908,674657.506999999,ladies clothing,Impressions,Class 1,Class 1,Class 1,Class 3,12 RAEBURN PLACE,EH4 1HN,5640
324530.5631,674659.563899999,solicitors & estate agents,Russel & Aitken,Class 2,Class 2,Class 2,Class 2,16 RAEBURN PLACE,EH4 1HN,5641
324525.493,674660.7469,jeweller,Annie Smith,Class 1,Class 1,Class 1,Class 1,20 RAEBURN PLACE,EH4 1HN,5642
324519.9159,674661.9299,"jewellery, paintings & photographs",Lucie Fenton Gallery,Class 4,Class 4,Class 1,Class 1,20A RAEBURN PLACE,EH4 1HN,5643
324511.8871,674663.2258,mens clothing,Norman Hunter,Vacant,Class 1,Class 1,Class 1,22 RAEBURN PLACE,EH4 1HN,5644
324508.169,674663.732899999,hot food take-away,The Sizzler,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,22A RAEBURN PLACE,EH4 1HN,5645
324504.2819,674664.4089,ladies & mens tailoring (made-to-measure),Sergio Tosarati Haute Couture,Vacant,Class 1,Class 1,Class 1,26 RAEBURN PLACE,EH4 1HN,5646
324498.831,674665.267899999,hairdresser (gents),O.A. Goll,Class 1,Class 1,Class 1,Class 1,28 RAEBURN PLACE,EH4 1HN,5647
324494.352,674665.7609,artists supplies,Henderson Art Shop,Class 1,Class 1,Class 1,Class 1,28A RAEBURN PLACE,EH4 1HN,5648
324490.803,674666.436899999,florist,Red Hot Flowers,Class 1,Class 1,Class 1,Class 1,30A RAEBURN PLACE,EH4 1HN,5649
324486.662,674667.0989,"decorative goods, jewellery",Mystical Charms,Class 1,Class 1,Class 1,Class 1,30B RAEBURN PLACE,EH4 1HN,5650
324483.0,674667.746099999,charity shop,Cancer Research U.K.,Class 1,Class 1,Class 1,Class 1,30D RAEBURN PLACE,EH4 1HN,5651
324470.338,674669.9439,solicitors & estate agents,Valente McCombie & Hunter,Class 2,Class 2,Class 2,Class 1,34A RAEBURN PLACE,EH4 1HN,5652
324456.2959,674675.7897,mixed durable goods,Woolworths,Class 1,Class 1,Class 1,Class 1,36-38 RAEBURN PLACE,EH4 1HN,5653
324429.141,674676.3956,"t.v., hi-fi equipment, computers, digital cameras etc.",Sony Centre (Morrison Audio Visual),Class 1,Class 1,Class 1,Class 1,44(01) RAEBURN PLACE,EH4 1HL,5654
324410.366,674679.7048,"delicatessen, wine merchant & café",Peckhams,Class 1,Class 1,Class 1,Class 1,48 RAEBURN PLACE,EH4 1HL,5655
324404.1129,674680.718800001,fitness / exercise equipment,Powerhouse,Class 1,Class 1,Class 1,Class 3,52-54 RAEBURN PLACE,EH4 1HL,5656
324394.535,674682.0568,"household goods, furnishings",Caoba,Class 1,Class 1,Class 1,Class 1,56 RAEBURN PLACE,EH4 1HJ,5657
324390.986,674682.732899999,"confectionery, greeting cards, stationery",(no name),Vacant,Class 1,Class 1,Class 1,58 RAEBURN PLACE,EH4 1HJ,5658
324387.4369,674683.2399,hardware,Corson Hardware,Class 1,Class 1,Class 1,Class 1,62 RAEBURN PLACE,EH4 1HJ,5659
324380.69,674684.2118,charity shop (music),Oxfam,Class 1,Class 1,Class 1,Class 1,64 RAEBURN PLACE,EH4 1HJ,5660
324375.7889,674685.0568,delicatessen,Herbie,Class 1,Class 1,Class 1,Class 1,66 RAEBURN PLACE,EH4 1HJ,5661
324369.0561,674686.2258,grocer / convenience store & post office,Costcutter / Stockbridge Post Office,Class 1,Class 1,Class 1,Class 1,70-72 RAEBURN PLACE,EH4 1HJ,5662
324365.0,674686.901900001,hot food take-away (Chinese),Ming's,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,74 RAEBURN PLACE,EH4 1HJ,5663
324361.1129,674687.5779,jeweller & watchmaker,W.B. Aitchison,Class 1,Class 1,Class 1,Class 1,78 RAEBURN PLACE,EH4 1HJ,5664
324355.8871,674688.2118,vacant,vacant (formerly Armstrong fishmonger),Class 1,Class 1,Vacant,Class 1,80 RAEBURN PLACE,EH4 1HH,5665
324351.493,674688.887800001,veterinary surgery,Abercorn Veterinary Clinics (J. & S. Penman),Class 2,Class 2,Class 2,Class 2, , ,5666
324347.4369,674689.563899999,baker,Goodfellow & Steven,Class 1,Class 1,Class 1,Class 1,86 RAEBURN PLACE,EH4 1HH,5667
324339.155,674691.070900001,children's clothing & toys,Junior Profile,Class 1,Class 1,Class 1,Class 1,88-92 RAEBURN PLACE,EH4 1HH,5668
324331.8871,674691.9299,travel agent,Jimmy Martin,UNKNOWN USE,Class 1,Class 1,Class 1,94 RAEBURN PLACE,EH4 1HH,5669
324328.845,674692.436899999,café,The Copper Kettle,Class 3,Class 3,Class 3,Class 3,96 RAEBURN PLACE,EH4 1HH,5670
324325.803,674692.774900001,chocolate confectionery & drinks,So Cocoa,Class 1,Class 1,Class 1,Class 1,98 RAEBURN PLACE,EH4 1HH,5671
324322.5919,674693.4509,jewellery,Beadnik,Class 4,Vacant,Class 1,Class 1,100 RAEBURN PLACE,EH4 1HH,5672
324319.5498,674693.957900001,florist,A Touch of Paradise, , ,Class 1,Class 1,100A RAEBURN PLACE,EH4 1HH,5673
324303.338,674698.634,charity shop,Shelter, , ,Class 1,Class 1,104 RAEBURN PLACE,EH4 1HH,5674
